Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Qatar,QAT,..,..,..,573626373.6,803296703.3,574395604.4,498626373.6,437087912.1,378571428.6,665934065.9,467032967,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Romania,ROU,..,2000000,..,..,..,2784771719,2658385267,2412684761,2711839081,3198595007,3513594131,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Russian Federation,RUS,..,..,1630630000,2232040000,1903390000,2494820000,3637400000,3401180000,3029620000,4146480000,4582060000,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Rwanda,RWA,..,..,98207379.18,166175508.2,175265277.3,161799422.5,174882835.9,153183115.6,167326841,207584259.1,253409182.4,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Samoa,WSM,42864224.33,..,138263365.6,159453694,153489340.4,147784745,127255225.7,126150859.2,126065869.4,130888538.3,142289736.7,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Sao Tome and Principe,STP,100000,463800,6363257.454,6881334.487,6358889.79,26064294.33,25155610.15,19625156.07,17462574.29,18192067.23,17776130.48,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Senegal,SEN,90830695.32,179223668.8,1384114284,1512193774,1469944391,1649785115,1798692363,1642414420,1861432194,2016959787,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Serbia,SRB,..,..,3953519776,3774101087,3335575492,3791315991,3458710068,3166089923,2977769918,3349734554,4042159050,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Seychelles,SYC,7129204.71,2983994.936,16488950.52,24338549.07,16745852.84,11950772.02,14127500,13462342.5,17020964.93,16988119.07,18007406.21,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Sierra Leone,SLE,..,7134994.324,41568560.56,55510377.06,57000030.89,64760766.49,57737750.65,43965653.29,43801696.92,44522733.22,58419037.09,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Sint Maarten (Dutch part),SXM,..,..,..,43184357.54,43407821.23,50759776.54,49011173.18,48268156.42,49921787.71,45189944.13,39430167.6,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Slovak Republic,SVK,..,..,..,..,..,..,274532084.5,314182599.1,247295468.4,260963519.3,169071995.9,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Slovenia,SVN,..,14200000,30200401.74,34075601.15,36267210.27,41731223.26,56940405.47,64946150.12,59456434.87,65601175.79,72916490.13,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Solomon Islands,SLB,..,..,11436168.95,13265978.03,15653088.6,15270422.19,10350161.56,12882080.63,12624205.73,10122083.24,11204772.83,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,South Sudan,SSD,..,..,..,..,..,..,..,1126470000,1070710000,569990000,1181120000,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Spain,ESP,1885649118,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Sri Lanka,LKA,400775809.1,1142330361,4115970000,5144840000,5985262324,6406956626,7017816550,6980301475,7241531525,7163956016,7015419552,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,St. Kitts and Nevis,KNA,17155555.56,23318518.52,46809804.44,44314716.3,50692489.26,51206004.07,11508380.09,14052962.96,11923892.91,13740385.59,14276260.62,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,St. Lucia,LCA,13666666.67,23788888.89,28629055.56,29087120.37,29436165.93,29789400,33858089.22,39320850.8,37509523.52,40664126.46,41640065.49,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,St. Vincent and the Grenadines,VCT,13900000,19162962.96,22637111.11,22999304.81,23275295.19,23511074.07,42208590.99,40072989.68,43398082.6,44101427.43,45115760.27,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Sudan,SDN,61900000,638200000,1326833437,819934932.5,595728810.3,619158412.8,477856781,149117628.5,152600980.7,212936009.9,300218766.5,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Suriname,SUR,..,..,700000,3893784.528,7334766.75,6993693.279,8833808.604,6705559.504,1493543.566,656951.7851,519054.0965,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Sweden,SWE,32150658.82,..,397439997.3,463934094.9,465474401.7,632519118.5,579336979.3,473674427.9,444429004.8,494511394,536228663.4,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Switzerland,CHE,136773465.9,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Syrian Arab Republic,SYR,..,..,1422698750,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Tajikistan,TJK,..,..,649139996.4,871925511.5,1033964679,962422803.2,1082631519,616251984.7,551408223.3,663994753.5,648015469.5,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Tanzania,TZA,..,..,332051605,385163366.2,368700425.1,351738289.2,357608632,365305527.4,371554458.3,363354888.4,365479967.8,..
