Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Moldova,MDA,..,688000000,3491690000,4727050000,4755380000,5036540000,4857200000,3630670000,3636470000,4424900000,5269050000,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Mongolia,MNG,941700000,608358250,3079892253,6725153315,6830256839,6397471950,5293135245,3883798136,3466192984,4344576392,5871288933,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Montenegro,MNE,..,..,2128054843,2473261908,2273013418,2289409955,2301461060,1988992714,2226081921,2543910809,2928206572,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Morocco,MAR,6337519374,9051825085,29627263622,37333019633,38876982594,39853614197,41032003259,33307158475,36684161943,39570959762,44803415419,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Mozambique,MOZ,..,..,3512426634,5367584061,7903056608,8479527575,7951655999,7576564547,4732896768,5223088840,6168694745,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Myanmar,MMR,524255647.8,2136889331,3857489341,7490988036,7628622808,9517812464,11898723638,13772426799,12812432219,15577389767,15410329940,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Namibia,NAM,1230230113,1309967843,5173761875,5573687314,6438027853,6139687172,6756796257,6350912557,5609677609,5521782355,5745325851,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Nauru,NRU,..,..,16233704.45,29534243.85,34832631.63,36795705.94,54248394.34,61838810.98,57032838.39,53675821.88,60576610.98,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Nepal,NPL,666592748.7,1590108862,5009190071,5665081713,5949484818,6536392557,7580410928,6510735869,8764295998,10200388724,12844243752,..
