Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Belarus,BLR,..,2700000,102700000,89200000,106800000,145100000,237300000,132700000,125700000,157100000,178600000,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Belgium,BEL,..,..,1905030685,2895143845,2822609814,3348514804,3404143477,3336208271,2759594691,3617265723,3734435680,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Belize,BLZ,250000,2920196.015,1382149.283,1976691.481,2271626.485,2338069.771,4847919.581,4139216.684,2625094.432,3585358.784,7948846.917,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Benin,BEN,..,366585.2492,2881215.841,1907320.685,2321130.292,5060318.619,2252116.352,17719.17952,596399.8772,18003.94798,..,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Bermuda,BMU,..,..,8796579.651,9900275.143,10277577.51,10932020.48,11763872.73,8594322.147,8461475.48,8090866.7,6806548.983,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Bhutan,BTN,..,..,167599.4428,221228.1435,65332.22774,39214.89741,665037.9805,486417.0298,355875.6014,279474.1542,304211.0002,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Bolivia,BOL,3200000,5000000,19805000,20800500,42441212.07,50427298.2,68285439.41,83568649.7,99382292.88,93745643.08,83331792.94,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Bosnia and Herzegovina,BIH,..,..,5468247.411,4604166.894,9082194.357,7514459.638,6923384.87,9975386.655,7831871.701,8759802.107,8376030.037,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Botswana,BWA,7847496.975,5776673.744,11408333.54,11216665.1,13283368.75,20994833.23,127632065.6,86026347.11,113707068.5,110101543.6,116608390.6,..
"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,Brazil,BRA,54000000,1414582000,3225748879,3747622856,4198155186,4566857589,5922655347,5250459024,5140803656,5402128504,5124101633,..
