Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Land area (sq. km),AG.LND.TOTL.K2,Slovenia,SVN,20140,20140,20146.19995,20145.99976,20145.69946,20140,20140,20142.6001,20141.99951,20141.99951,20141.99951,..
Land area (sq. km),AG.LND.TOTL.K2,Solomon Islands,SLB,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,..
Land area (sq. km),AG.LND.TOTL.K2,Somalia,SOM,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,..
Land area (sq. km),AG.LND.TOTL.K2,South Africa,ZAF,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,..
Land area (sq. km),AG.LND.TOTL.K2,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
Land area (sq. km),AG.LND.TOTL.K2,Spain,ESP,499440,499000,500010,499880,500210,500210,500210,499661.0156,499563.9844,499563.9844,499563.9844,..
Land area (sq. km),AG.LND.TOTL.K2,Sri Lanka,LKA,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,..
Land area (sq. km),AG.LND.TOTL.K2,St. Kitts and Nevis,KNA,260,260,260,260,260,260,260,260,260,260,260,..
Land area (sq. km),AG.LND.TOTL.K2,St. Lucia,LCA,610,610,610,610,610,610,610,610,610,610,610,..
Land area (sq. km),AG.LND.TOTL.K2,St. Martin (French part),MAF,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,..,..
Land area (sq. km),AG.LND.TOTL.K2,St. Vincent and the Grenadines,VCT,390,390,390,390,390,390,390,390,390,390,390,..
Land area (sq. km),AG.LND.TOTL.K2,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..
Land area (sq. km),AG.LND.TOTL.K2,Suriname,SUR,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,..
Land area (sq. km),AG.LND.TOTL.K2,Sweden,SWE,410340,410340,410340,410340,407340,407340,407310,407310,407310,407310,407310,..
